label                     Axis1      Axis2      Axis3      Axis4 
NM_017546.5       -0.08413   -0.11644    0.16881   -0.08959
NM_006965.4        0.39281    0.05538    0.00180   -0.04518
NM_001008237.3     0.21692   -0.15952   -0.20938    0.08173
NM_018074.6       -0.58769   -0.15148   -0.09381   -0.09316
NM_019556.3        0.49786   -0.05504    0.10923    0.01937
NM_032998.3       -0.15645    0.16031    0.05602    0.05081
NM_015952.4        0.46131   -0.09445   -0.00878    0.18708
NM_000285.4       -0.52401    0.05850    0.11462    0.15083
NM_017859.4       -0.58083   -0.07345    0.03436    0.04773
NM_004853.3        0.24597    0.02730   -0.00742   -0.09082
NM_022493.3       -0.43428   -0.10948   -0.12644   -0.01774
NM_005038.3        0.43949   -0.02928    0.15109   -0.09559
NM_016144.4        0.35937   -0.08276   -0.03489   -0.25230
NM_017819.4        0.54784   -0.03143   -0.05114    0.05927
NM_018052.5       -0.48182    0.01768   -0.14053    0.03853
NM_144578.4        0.58534   -0.18158   -0.06694    0.08301
NM_032175.4        0.51812   -0.00955   -0.07409   -0.09067
NM_173826.4        0.45006   -0.05419   -0.09708    0.09365
NM_002950.4       -0.21954    0.04790    0.05426    0.11360
NM_015954.4        0.29470   -0.01896    0.10725   -0.06450
NM_138465.4       -0.73290   -0.17802    0.07728    0.06543
NM_006857.3        0.25727   -0.09673    0.05893   -0.00521
NM_014225.6       -0.48855    0.06815    0.02060   -0.03804
NM_032806.6       -0.55349    0.12142   -0.00614   -0.00949
NM_030974.4       -0.33483    0.07484   -0.09672   -0.00152
NM_018046.5        0.41536   -0.03885    0.10449   -0.09455
NM_006627.3       -0.26177   -0.08535   -0.03436    0.10620
NM_003336.4        0.20866    0.12576    0.08985   -0.17087
NM_014952.5       -0.27423    0.13986    0.12619    0.13367
NM_014408.5       -0.04093    0.08336   -0.11380   -0.20001
NM_182543.5        0.54095   -0.08636    0.04511    0.03624
NM_006753.6       -0.55064   -0.11409    0.02120    0.01228
NM_015649.3       -0.55930   -0.00394    0.15770    0.07886
NM_018461.5       -0.06156   -0.19061   -0.03259   -0.00202
NM_001278.5        0.41428    0.07275    0.05207   -0.10571
NM_030755.5        0.34494   -0.16689    0.05695    0.02273
NM_003002.4        0.21650    0.02771   -0.04887   -0.05203
NM_001398.3       -0.38235    0.01584    0.05445   -0.01348
NM_005768.6       -0.23509    0.03663    0.06972    0.08577
NM_001010867.4    -0.54480   -0.10162    0.10773   -0.00189
NM_007222.5        0.54028   -0.04009   -0.01354    0.06222
NM_018383.5        0.34122    0.03774    0.04006   -0.02280
NM_012290.5        0.47251   -0.16409    0.01759    0.04762
NM_017526.5        0.29189    0.04420    0.01095    0.05499
NM_000195.5       -0.53021    0.03260   -0.15114    0.04551
NM_006427.4       -0.49366    0.07592   -0.00257    0.08846
NM_025075.4        0.45854    0.06114    0.09983   -0.06384
NM_003315.4        0.23882    0.05068    0.01679   -0.10102
NM_005005.3       -0.06584   -0.10043    0.13020   -0.14359
NM_145266.6        0.12223   -0.26510    0.26084    0.00036
NM_006201.5       -0.31666    0.19898    0.04779    0.01729
NM_007026.4       -0.24732   -0.00891   -0.09968   -0.02145
NM_014181.3        0.12209   -0.01284    0.00805   -0.04000
NM_022915.4        0.22525   -0.10842    0.04709    0.04503
NM_001100389.2     0.20290   -0.13143   -0.02226   -0.08705
NM_033414.3       -0.10907   -0.01399    0.01874   -0.13581
NM_012267.5       -0.58455    0.00558    0.06419   -0.04727
NM_003348.4        0.24391    0.04158    0.18813    0.10247
NM_020399.4        0.33988    0.06845    0.09413    0.10056
NM_001080453.3    -0.67389   -0.03239   -0.04190   -0.00726
NM_015054.2        0.57060   -0.01832    0.01094    0.02146
NM_020696.4        0.22819   -0.15913    0.04254   -0.08765
NM_004135.4       -0.48342    0.00292    0.04822    0.06141
NM_014161.5        0.02361   -0.17585    0.06452   -0.14490
NM_032520.5       -0.48207   -0.06999   -0.10364   -0.03991
NM_000850.5       -0.30059    0.10229   -0.05321    0.30688
NM_006888.6        0.32645    0.20200    0.01199    0.11461
NM_014637.4        0.40050   -0.03791   -0.08243   -0.00233
NM_013285.3        0.26270    0.07863    0.00178   -0.05670
NM_031462.4       -0.04221   -0.12099   -0.02986    0.03888
NM_024050.6       -0.35835   -0.04562    0.10816    0.00783
NM_020383.4       -0.00891    0.02088   -0.06599    0.05847
NM_153273.4       -0.40878    0.14155    0.00701   -0.03353
NM_002940.3        0.56493    0.04978    0.10960   -0.00933
NM_020177.3        0.38275    0.04260   -0.05175   -0.02067
NM_015702.3        0.56325    0.02278    0.08787    0.00121
NM_005452.6       -0.14823    0.13291   -0.00904   -0.08473
NM_006070.6        0.48125    0.13845    0.16531    0.03691
NM_018119.4       -0.44236    0.00444    0.00015   -0.05760
NM_014377.3        0.53593   -0.07958   -0.01289    0.04263
NM_016255.3       -0.12282   -0.14386    0.01199   -0.09745
NM_003758.4        0.34194   -0.15091    0.05428   -0.16852
NM_145691.4       -0.35899   -0.00154   -0.14257    0.06522
NM_006784.3        0.30490    0.04639   -0.07358    0.04024
NM_006430.4        0.36682    0.12577    0.12228   -0.03009
NM_016561.3        0.00331   -0.03761   -0.23473    0.09258
NM_182976.4        0.48351   -0.01859    0.04747   -0.01815
NM_198076.6        0.40163   -0.24697   -0.11247    0.08956
NM_005676.5       -0.38598    0.10616    0.00100    0.00135
NM_003430.4        0.40396   -0.05933   -0.08565    0.08193
NM_172231.4       -0.37771    0.03073   -0.13270    0.03758
NM_005736.4       -0.16803    0.14809   -0.00915    0.04385
NM_144582.3       -0.26573   -0.03172    0.19416    0.08600
NM_016525.5        0.06596   -0.00727   -0.08547   -0.13279
NM_003906.5       -0.03200    0.00047   -0.09123    0.01558
NM_133259.4        0.38480   -0.02204    0.04945    0.06576
NM_203462.3       -0.55770   -0.38050    0.06105   -0.08784
NM_004547.6       -0.01266   -0.13107    0.00575   -0.10040
NM_145111.4        0.59442   -0.10539    0.05585   -0.03763
NM_012478.4       -0.28312   -0.03845   -0.18055   -0.16436
NM_012225.4       -0.61844   -0.14019   -0.14102    0.12846
NM_003908.5        0.42502    0.13626    0.01787   -0.01622
NM_003831.5        0.45552    0.05431    0.13137    0.00779
NM_139242.4        0.23216   -0.08754    0.05376    0.01601
NM_005843.6        0.54174   -0.02995    0.03619    0.06912
NM_024527.5       -0.55308    0.01173    0.08346    0.00663
NM_032783.5        0.46348   -0.12764    0.05029   -0.10573
NM_016039.3        0.35761   -0.06570    0.00406    0.08298
NM_006838.4        0.54099   -0.08503    0.08127    0.02588
NM_004302.5       -0.21533    0.07316    0.04005    0.01260
NM_025146.4        0.23909   -0.03637   -0.16470   -0.03651
NM_001384.5       -0.05726    0.15972    0.07048   -0.07181
NM_001358.3        0.43340    0.11032    0.09221   -0.03197
NM_007006.3        0.15517   -0.02381    0.04970    0.15870
NM_053053.4        0.20087    0.03923    0.00594    0.05243
NM_016107.5        0.43882    0.05685    0.12959    0.01461
NM_032307.5        0.07027   -0.14538   -0.01970   -0.04872
NM_002811.5       -0.02556   -0.02390   -0.00957   -0.11649
NM_012142.5        0.05718    0.01044   -0.07385   -0.11993
NM_004898.4        0.50824   -0.04465   -0.04539   -0.02840
NM_006012.3       -0.60573   -0.13550    0.04275    0.00990
NM_001017923.2     0.47482    0.02046    0.03548   -0.02605
NM_006793.5        0.24769   -0.00736    0.03685   -0.15554
NM_003297.4        0.48046   -0.04983   -0.00551    0.03682
NM_006844.5       -0.40026    0.07549   -0.00927   -0.08344
NM_023080.3       -0.03303   -0.16512   -0.05126   -0.00061
NM_020320.5        0.45676    0.04286    0.04456    0.07377
NM_032905.5        0.25674   -0.03884   -0.05139   -0.08404
NM_012382.3        0.52681    0.16135    0.02908   -0.04552
NM_022749.7       -0.50810    0.08433   -0.12981    0.03474
NM_000126.4        0.42905    0.10857    0.21231   -0.17797
NM_178148.4       -0.30286    0.11009   -0.02207   -0.00861
NM_006712.5       -0.36288    0.08923   -0.08965    0.00470
NM_020375.3        0.36542   -0.15550   -0.01926    0.04021
NM_016289.4        0.34618   -0.19932   -0.07018    0.11680
NM_002904.6       -0.06998    0.16223   -0.10033   -0.08249
NM_001031689.3     0.43134   -0.01589   -0.01652   -0.01233
NM_014062.3       -0.30123    0.05145   -0.06002   -0.03429
NM_014003.4       -0.30324    0.04774   -0.05307   -0.06308
NM_005146.5       -0.53884    0.01622   -0.00627   -0.14990
NM_005506.4        0.15568   -0.07948   -0.17209   -0.00361
NM_024630.3       -0.36310   -0.14397   -0.10014    0.06383
NM_016074.5       -0.46748    0.00515    0.11783   -0.00114
NM_003136.4        0.57235   -0.13258   -0.02203    0.01960
NM_022371.4       -0.41132   -0.16405   -0.02695   -0.01139
NM_016128.4       -0.27234    0.13993    0.03911    0.07133
NM_001694.4       -0.62623    0.14951   -0.08906   -0.36588
NM_005839.4        0.24656   -0.05207   -0.00444    0.07750
NM_000152.5       -0.61989    0.03599   -0.09977    0.06017
NM_148178.3       -0.15118    0.21785    0.00295   -0.11496
NM_012089.3       -0.04850   -0.01290    0.07806    0.01603
NM_017909.4        0.38691   -0.00263   -0.06097    0.14405
NM_017721.5       -0.39742    0.00255   -0.07717   -0.01678
NM_004231.4       -0.50645    0.14064   -0.14116    0.06972
NM_002461.3       -0.60293   -0.02804    0.01473   -0.06016
NM_004539.4        0.24278    0.06843   -0.03970   -0.10097
NM_018091.6        0.26278    0.04399   -0.04303    0.02071
NM_016062.4       -0.43340    0.06916    0.18554    0.16920
NM_012318.3       -0.47633   -0.04145    0.03431    0.07664
NM_014671.3        0.17005   -0.07491   -0.06446    0.00340
NM_014462.3        0.21508    0.13075   -0.08244   -0.07543
NM_020123.4        0.42006   -0.04588    0.08261   -0.10085
NM_012394.4       -0.18995    0.17436    0.11711    0.06192
NM_006356.3        0.12545    0.10913   -0.25300   -0.06167
NM_144600.4        0.55474    0.01313    0.05936    0.03453
NM_004939.3        0.46618   -0.08473   -0.07968    0.06423
NM_007190.4        0.34888    0.00552    0.05440    0.03252
NM_176818.3       -0.34143   -0.07221    0.21045   -0.11318
NM_145648.4       -0.22692   -0.16628    0.07193   -0.08691
NM_024648.3       -0.55953   -0.13417   -0.04867    0.02152
NM_182547.4       -0.48469    0.09799    0.05803    0.04134
NM_006642.5        0.29630   -0.14298   -0.11051    0.01869
NM_003343.6       -0.18745   -0.14760   -0.04471   -0.04634
NM_015610.4       -0.25419   -0.10605   -0.13491    0.09393
NM_002815.4        0.01471    0.05882   -0.08039   -0.04161
NM_006769.4       -0.19598   -0.32620    0.06768   -0.13318
NM_003502.4       -0.41014   -0.05485   -0.06903    0.02335
NM_006325.5        0.20622   -0.05423    0.04065   -0.04962
NM_194460.3       -0.57085   -0.13768   -0.03529   -0.09341
NM_030934.5        0.40689   -0.09552    0.04805   -0.00664
NM_173809.5       -0.03683    0.11798   -0.11136   -0.22992
NM_000075.4        0.01352    0.20032    0.08918   -0.09847
NM_032231.6        0.09448   -0.13322   -0.00470   -0.26215
NM_198066.4        0.59928   -0.03492   -0.09957    0.00033
NM_014830.3       -0.26792    0.08786   -0.04425   -0.08148
NM_019040.5        0.30611    0.01592    0.04045   -0.01859
NM_024928.5        0.06374   -0.04520   -0.07080    0.07605
NM_013245.3       -0.38022    0.00119   -0.14184   -0.12726
NM_014153.4        0.47009   -0.08690    0.05312    0.01631
NM_032836.3       -0.73884   -0.14304    0.13078    0.09163
NM_024844.5       -0.07838    0.12399   -0.03734   -0.03468
NM_016532.4       -0.34363   -0.02058   -0.09843   -0.08916
NM_015024.5        0.02661    0.09663   -0.01778    0.00801
NM_153260.3       -0.10626   -0.09724    0.04681   -0.09412
NM_014066.4       -0.38541    0.13218   -0.13246   -0.00573
NM_004896.5        0.56219   -0.08420   -0.11693    0.04611
NM_019037.3       -0.36952    0.03463    0.12628   -0.19486
NM_032390.5        0.35026   -0.06465    0.14331   -0.17159
NM_005326.6       -0.51424   -0.07009    0.02638   -0.00319
NM_003977.4       -0.57765    0.06664   -0.02128   -0.14685
NM_017761.4        0.64963   -0.17944   -0.14388    0.17348
NM_015665.6       -0.07272    0.23472   -0.03881   -0.05085
NM_023077.3       -0.11731    0.06694   -0.17225   -0.08344
NM_006362.5       -0.01845    0.10417   -0.02518   -0.06260
NM_015251.3        0.13941   -0.15066    0.00057   -0.07047
NM_198446.3       -0.50113   -0.02526   -0.01856    0.04399
NM_021204.5        0.08844   -0.00260   -0.10863    0.06540
NM_033513.3       -0.87205   -0.31997    0.19148    0.07255
NM_004290.5        0.21733    0.04486   -0.05154    0.07912
NM_001135178.3     0.40027   -0.01340   -0.12025    0.00229
NM_033428.3       -0.35237   -0.02488    0.11861   -0.01070
NM_014177.3        0.22709   -0.17636   -0.00351   -0.12671
NM_024639.5        0.37728   -0.11238   -0.05678   -0.02644
NM_005047.4        0.31574   -0.06825    0.03298   -0.00354
NM_016463.9       -0.48637    0.00933    0.09757   -0.02180
NM_207318.4       -0.00502    0.04639   -0.06161   -0.02328
NM_016422.4        0.32068    0.05491   -0.04008   -0.15216
NM_016075.4        0.18819    0.00994   -0.00982    0.13072
NM_003779.4       -0.10858    0.22717    0.03372   -0.05370
NM_138769.3       -0.57190   -0.01234   -0.07097    0.02188
NM_021129.4        0.29496   -0.09632    0.10652    0.01800
NM_003864.4        0.01000   -0.30458   -0.05424    0.02161
NM_031446.5        0.21566   -0.18746    0.04352    0.03642
NM_001762.4        0.32919   -0.00145   -0.10120    0.04799
NM_030645.3       -0.40670    0.03449   -0.09192   -0.05955
NM_002949.4       -0.38945    0.03045   -0.05958   -0.05303
NM_005469.4       -0.35699    0.08498   -0.06580   -0.04958
NM_006116.3       -0.39630    0.02109   -0.05023    0.02350
NM_138494.3        0.37559   -0.12015   -0.15431    0.09657
NM_024876.4       -0.40145    0.08826   -0.05049   -0.00237
NM_001008495.4    -0.33270   -0.20168    0.17229   -0.01547
NM_152758.6        0.43526    0.12644    0.17056    0.06826
NM_015941.4        0.23588    0.12691    0.07020    0.02289
NM_024586.6        0.34747   -0.04411    0.02848    0.08829
NM_006469.5        0.44556    0.11891    0.03308   -0.03134
NM_015997.4       -0.26155    0.18033   -0.11337    0.00225
NM_005612.5        0.34433    0.01219   -0.00036    0.04703
NM_002814.4        0.28355   -0.05266   -0.10597   -0.01628
NM_014738.6       -0.48983    0.11488   -0.09304    0.06054
NM_007126.5        0.05341    0.24312    0.08116    0.05043
NM_006828.4        0.47749    0.04436    0.03405   -0.01229
NM_020699.4        0.15351    0.13561    0.03971   -0.04452
NM_016072.5        0.55772   -0.26901   -0.10886    0.11791
NM_004818.3       -0.09328    0.21030    0.02213   -0.01900
NM_015483.3        0.42843    0.03194   -0.03083   -0.03729
NM_004146.6       -0.76912   -0.14827    0.05041   -0.05430
NM_016021.3        0.35824   -0.08364    0.05734   -0.06809
NM_015983.4       -0.02452   -0.13524   -0.12336    0.02671
NM_021930.6        0.43332   -0.00664    0.00388   -0.02341
NM_001114600.3    -0.32081    0.00504   -0.31519    0.03901
NM_003470.3        0.26016   -0.10102    0.04110   -0.12193
NM_017748.5       -0.05662    0.04962   -0.15119    0.08569
NM_014239.4       -0.16958    0.01239   -0.05060    0.03621
NM_003791.4       -0.02819   -0.03504   -0.03548    0.01825
NM_014860.3       -0.00627    0.19846    0.01669    0.02370
NM_006392.4       -0.12385    0.11952    0.04816    0.02665
NM_174913.3       -0.07449    0.04246    0.11502   -0.02423
NM_004229.4        0.29510    0.00672    0.10905    0.00338
NM_001618.4       -0.16842    0.01594   -0.04156    0.01555
NM_015904.4        0.49773    0.03888    0.01693   -0.03738
NM_001012643.4    -0.59538   -0.02893    0.05135    0.06353
NM_145255.4       -0.35802    0.03134    0.01082    0.04773
NM_016047.4        0.20444   -0.52226    0.28169   -0.19125
NM_025078.5       -0.70956   -0.06405   -0.00323    0.19086
NM_006802.4        0.14440    0.17613   -0.05156   -0.11428
NM_002061.4        0.19786   -0.17427    0.07287    0.03621
NM_024541.3        0.09565    0.07316   -0.00485    0.04609
NM_014071.5        0.27227   -0.01030   -0.06523   -0.07057
NM_152766.5       -0.40486   -0.06605    0.06640    0.33724
NM_018141.4        0.37781   -0.06835    0.12407   -0.06515
NM_014041.5        0.23299   -0.10190    0.01965   -0.05094
NM_002496.4       -0.59769    0.15368    0.04056    0.05400
NM_004728.4        0.29103    0.04009    0.01052   -0.00123
NM_152608.4        0.16074   -0.01205   -0.06090   -0.08065
NM_006263.4       -0.16397    0.27670   -0.07009   -0.03236
NM_017842.3       -0.72876   -0.16743   -0.05698    0.05931
NM_004046.6        0.27786    0.26089    0.16480    0.03648
NM_017853.3        0.39212    0.02033   -0.19651   -0.09814
NM_001357.5        0.37789    0.11994    0.03268   -0.01839
NM_019045.5        0.51736   -0.07286    0.00801    0.07753
NM_005702.4       -0.15119    0.03703   -0.10854    0.06978
NM_022470.4        0.06411    0.07075   -0.06437   -0.09071
NM_005007.4       -0.21524    0.15576   -0.06047    0.05007
NM_014043.4        0.55626    0.03325    0.10921   -0.10040
NM_004930.5       -0.06892   -0.02105   -0.11577    0.12810
